,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
9269,Sealed Graffiti | Rekt,d32ce6,d2d2d2,2.5,2.48,1,LOW_SALES_WEEK,37.0,6,34,150,572,,graffiti,sealed graffiti,exotic,normal,0,0
9270,Sealed Graffiti | Renegades | Boston 2018,4b69ff,d2d2d2,0.72,0.58,1,LOW_SALES_3PLUS_MONTHS,65.0,0,5,22,103,,graffiti,sealed graffiti,high grade,normal,0,0
9271,Sealed Graffiti | Renegades | London 2018,4b69ff,d2d2d2,0.81,0.8200000000000001,1,LOW_SALES_3PLUS_MONTHS,83.0,0,15,47,152,,graffiti,sealed graffiti,high grade,normal,0,0
9272,Sealed Graffiti | Rice Bomb,4b69ff,d2d2d2,0.32,0.33,1,LOW_SALES_WEEK,97.0,6,57,304,1350,,graffiti,sealed graffiti,high grade,normal,0,0
9273,Sealed Graffiti | Rising Skull,8847ff,d2d2d2,1.57,1.54,1,LOW_SALES_WEEK,51.0,5,60,282,1193,,graffiti,sealed graffiti,remarkable,normal,0,0
9274,Sealed Graffiti | Rly (Battle Green),b0c3d9,d2d2d2,0.1,0.09,1,LOW_SALES_WEEK,100.0,2,55,160,538,,graffiti,sealed graffiti,base grade,normal,0,0
9275,Sealed Graffiti | Rly (Bazooka Pink),b0c3d9,,0.09,0.08,1,LOW_SALES_WEEK,95.0,4,23,129,514,,graffiti,sealed graffiti,base grade,normal,0,0
9276,Sealed Graffiti | Rly (Blood Red),b0c3d9,d2d2d2,0.27,0.17,1,LOW_SALES_MONTH,35.0,5,27,106,411,,graffiti,sealed graffiti,base grade,normal,0,0
9277,Sealed Graffiti | Rly (Brick Red),b0c3d9,d2d2d2,0.1,0.05,1,LOW_SALES_WEEK,179.0,4,37,126,496,,graffiti,sealed graffiti,base grade,normal,0,0
9278,Sealed Graffiti | Rly (Cash Green),b0c3d9,d2d2d2,0.09,0.05,1,LOW_SALES_WEEK,195.0,3,27,137,515,,graffiti,sealed graffiti,base grade,normal,0,0
9279,Sealed Graffiti | Rly (Desert Amber),b0c3d9,d2d2d2,0.09,0.08,1,LOW_SALES_MONTH,182.0,6,25,120,568,,graffiti,sealed graffiti,base grade,normal,0,0
9280,Sealed Graffiti | Rly (Dust Brown),b0c3d9,,0.09,0.06,1,LOW_SALES_MONTH,233.0,4,22,118,540,,graffiti,sealed graffiti,base grade,normal,0,0
9281,Sealed Graffiti | Rly (Frog Green),b0c3d9,d2d2d2,0.09,0.07,1,LOW_SALES_WEEK,156.0,2,30,179,576,,graffiti,sealed graffiti,base grade,normal,0,0
9282,Sealed Graffiti | Rly (Jungle Green),b0c3d9,d2d2d2,0.09,0.07,1,LOW_SALES_WEEK,197.0,1,24,174,532,,graffiti,sealed graffiti,base grade,normal,0,0
9283,Sealed Graffiti | Rly (Monarch Blue),b0c3d9,d2d2d2,0.1,0.05,1,LOW_SALES_WEEK,99.0,2,32,135,562,,graffiti,sealed graffiti,base grade,normal,0,0
9284,Sealed Graffiti | Rly (Monster Purple),b0c3d9,,0.14,0.13,1,LOW_SALES_WEEK,44.0,1,23,133,561,,graffiti,sealed graffiti,base grade,normal,0,0
9285,Sealed Graffiti | Rly (Princess Pink),b0c3d9,d2d2d2,0.11,0.07,1,LOW_SALES_WEEK,144.0,7,32,186,584,,graffiti,sealed graffiti,base grade,normal,0,0
9286,Sealed Graffiti | Rly (Shark White),b0c3d9,d2d2d2,0.1,0.07,1,LOW_SALES_WEEK,143.0,0,30,147,626,,graffiti,sealed graffiti,base grade,normal,0,0
9287,Sealed Graffiti | Rly (SWAT Blue),b0c3d9,,0.1,0.07,1,LOW_SALES_WEEK,127.0,4,39,124,475,,graffiti,sealed graffiti,base grade,normal,0,0
9288,Sealed Graffiti | Rly (Tiger Orange),b0c3d9,d2d2d2,0.1,0.06,1,LOW_SALES_WEEK,140.0,9,51,174,621,,graffiti,sealed graffiti,base grade,normal,0,0
9289,Sealed Graffiti | Rly (Tracer Yellow),b0c3d9,d2d2d2,0.11,0.09,1,LOW_SALES_WEEK,155.0,1,37,118,614,,graffiti,sealed graffiti,base grade,normal,0,0
9290,Sealed Graffiti | Rly (Violent Violet),b0c3d9,d2d2d2,0.1,0.1,1,LOW_SALES_WEEK,73.0,10,35,136,541,,graffiti,sealed graffiti,base grade,normal,0,0
9291,Sealed Graffiti | Rly (War Pig Pink),b0c3d9,d2d2d2,0.09,0.08,1,LOW_SALES_WEEK,167.0,3,37,127,674,,graffiti,sealed graffiti,base grade,normal,0,0
9292,Sealed Graffiti | Rly (Wire Blue),b0c3d9,d2d2d2,0.09,0.07,1,LOW_SALES_MONTH,114.0,3,23,96,495,,graffiti,sealed graffiti,base grade,normal,0,0
9293,Sealed Graffiti | Rogue | London 2018,4b69ff,d2d2d2,0.96,1.01,1,LOW_SALES_3PLUS_MONTHS,83.0,0,3,31,146,,graffiti,sealed graffiti,high grade,normal,0,0
9294,Sealed Graffiti | Shaolin,4b69ff,d2d2d2,0.54,0.56,1,LOW_SALES_WEEK,119.0,8,65,460,1755,,graffiti,sealed graffiti,high grade,normal,0,0
9295,Sealed Graffiti | Shave Master,4b69ff,d2d2d2,0.41000000000000003,0.35000000000000003,0,,130.0,11,106,662,2692,,graffiti,sealed graffiti,high grade,normal,0,0
9296,Sealed Graffiti | Sheriff (Battle Green),b0c3d9,d2d2d2,0.08,0.04,0,,1057.0,65,726,2841,16878,,graffiti,sealed graffiti,base grade,normal,0,0
9297,Sealed Graffiti | Sheriff (Bazooka Pink),b0c3d9,d2d2d2,0.03,0.03,0,,4197.0,84,758,3297,16975,,graffiti,sealed graffiti,base grade,normal,0,0
9298,Sealed Graffiti | Sheriff (Blood Red),b0c3d9,d2d2d2,0.03,0.03,0,,3369.0,230,823,2676,15728,,graffiti,sealed graffiti,base grade,normal,0,0
9299,Sealed Graffiti | Sheriff (Brick Red),b0c3d9,d2d2d2,0.03,0.03,0,,5536.0,109,797,2769,14089,,graffiti,sealed graffiti,base grade,normal,0,0
9300,Sealed Graffiti | Sheriff (Cash Green),b0c3d9,d2d2d2,0.03,0.03,0,,2331.0,36,599,2471,14989,,graffiti,sealed graffiti,base grade,normal,0,0
9301,Sealed Graffiti | Sheriff (Desert Amber),b0c3d9,d2d2d2,0.03,0.03,0,,5822.0,88,648,3274,16728,,graffiti,sealed graffiti,base grade,normal,0,0
9302,Sealed Graffiti | Sheriff (Dust Brown),b0c3d9,d2d2d2,0.03,0.03,0,,4710.0,99,875,3069,15314,,graffiti,sealed graffiti,base grade,normal,0,0
9303,Sealed Graffiti | Sheriff (Frog Green),b0c3d9,d2d2d2,0.05,0.03,0,,2191.0,115,802,3035,17433,,graffiti,sealed graffiti,base grade,normal,0,0
9304,Sealed Graffiti | Sheriff (Jungle Green),b0c3d9,d2d2d2,0.11,0.09,0,,1967.0,86,1036,3438,20932,,graffiti,sealed graffiti,base grade,normal,0,0
9305,Sealed Graffiti | Sheriff (Monarch Blue),b0c3d9,d2d2d2,0.03,0.03,0,,4613.0,164,700,2796,16025,,graffiti,sealed graffiti,base grade,normal,0,0
9306,Sealed Graffiti | Sheriff (Monster Purple),b0c3d9,d2d2d2,0.04,0.03,0,,1311.0,149,3123,6183,19728,,graffiti,sealed graffiti,base grade,normal,0,0
9307,Sealed Graffiti | Sheriff (Princess Pink),b0c3d9,d2d2d2,0.03,0.03,0,,4383.0,82,647,3361,15569,,graffiti,sealed graffiti,base grade,normal,0,0
9308,Sealed Graffiti | Sheriff (Shark White),b0c3d9,d2d2d2,0.03,0.03,0,,4484.0,91,727,2646,15008,,graffiti,sealed graffiti,base grade,normal,0,0
9309,Sealed Graffiti | Sheriff (SWAT Blue),b0c3d9,d2d2d2,0.03,0.03,0,,5082.0,80,660,2787,14647,,graffiti,sealed graffiti,base grade,normal,0,0
9310,Sealed Graffiti | Sheriff (Tiger Orange),b0c3d9,d2d2d2,0.03,0.03,0,,6628.0,83,596,2659,13994,,graffiti,sealed graffiti,base grade,normal,0,0
9311,Sealed Graffiti | Sheriff (Tracer Yellow),b0c3d9,d2d2d2,0.03,0.03,0,,6596.0,146,609,2493,13631,,graffiti,sealed graffiti,base grade,normal,0,0
9312,Sealed Graffiti | Sheriff (Violent Violet),b0c3d9,d2d2d2,0.03,0.03,0,,5305.0,191,564,3265,15289,,graffiti,sealed graffiti,base grade,normal,0,0
9313,Sealed Graffiti | Sheriff (War Pig Pink),b0c3d9,d2d2d2,0.03,0.03,0,,5769.0,54,500,2457,14628,,graffiti,sealed graffiti,base grade,normal,0,0
9314,Sealed Graffiti | Sheriff (Wire Blue),b0c3d9,d2d2d2,0.03,0.03,0,,2557.0,78,412,2035,15768,,graffiti,sealed graffiti,base grade,normal,0,0
9315,Sealed Graffiti | Shining Star (Battle Green),b0c3d9,d2d2d2,0.11,0.09,1,LOW_SALES_MONTH,61.0,5,27,88,336,,graffiti,sealed graffiti,base grade,normal,0,0
9316,Sealed Graffiti | Shining Star (Bazooka Pink),b0c3d9,d2d2d2,0.16,0.16,1,LOW_SALES_MONTH,64.0,6,17,82,383,,graffiti,sealed graffiti,base grade,normal,0,0
9317,Sealed Graffiti | Shining Star (Blood Red),b0c3d9,d2d2d2,0.2,0.16,0,,130.0,4,32,128,576,,graffiti,sealed graffiti,base grade,normal,0,0
9318,Sealed Graffiti | Shining Star (Brick Red),b0c3d9,d2d2d2,0.13,0.12,1,LOW_SALES_MONTH,70.0,3,21,109,419,,graffiti,sealed graffiti,base grade,normal,0,0
9319,Sealed Graffiti | Shining Star (Cash Green),b0c3d9,d2d2d2,0.1,0.1,1,LOW_SALES_MONTH,75.0,1,19,92,381,,graffiti,sealed graffiti,base grade,normal,0,0
9320,Sealed Graffiti | Shining Star (Desert Amber),b0c3d9,d2d2d2,0.16,0.13,1,LOW_SALES_MONTH,79.0,4,18,80,448,,graffiti,sealed graffiti,base grade,normal,0,0
9321,Sealed Graffiti | Shining Star (Dust Brown),b0c3d9,d2d2d2,0.11,0.09,1,LOW_SALES_MONTH,198.0,2,21,100,463,,graffiti,sealed graffiti,base grade,normal,0,0
9322,Sealed Graffiti | Shining Star (Frog Green),b0c3d9,d2d2d2,0.11,0.09,1,LOW_SALES_WEEK,89.0,3,29,113,426,,graffiti,sealed graffiti,base grade,normal,0,0
9323,Sealed Graffiti | Shining Star (Jungle Green),b0c3d9,d2d2d2,0.11,0.09,1,LOW_SALES_WEEK,70.0,6,38,108,382,,graffiti,sealed graffiti,base grade,normal,0,0
9324,Sealed Graffiti | Shining Star (Monarch Blue),b0c3d9,d2d2d2,0.19,0.22,1,LOW_SALES_WEEK,49.0,3,39,179,439,,graffiti,sealed graffiti,base grade,normal,0,0
9325,Sealed Graffiti | Shining Star (Monster Purple),b0c3d9,d2d2d2,0.26,0.18,1,LOW_SALES_MONTH,54.0,0,18,93,367,,graffiti,sealed graffiti,base grade,normal,0,0
9326,Sealed Graffiti | Shining Star (Princess Pink),b0c3d9,d2d2d2,0.16,0.13,1,LOW_SALES_MONTH,75.0,3,28,87,365,,graffiti,sealed graffiti,base grade,normal,0,0
9327,Sealed Graffiti | Shining Star (Shark White),b0c3d9,d2d2d2,0.31,0.31,1,LOW_SALES_WEEK,66.0,4,58,207,536,,graffiti,sealed graffiti,base grade,normal,0,0
9328,Sealed Graffiti | Shining Star (SWAT Blue),b0c3d9,d2d2d2,0.12,0.08,1,LOW_SALES_MONTH,76.0,7,30,84,373,,graffiti,sealed graffiti,base grade,normal,0,0
9329,Sealed Graffiti | Shining Star (Tiger Orange),b0c3d9,d2d2d2,0.2,0.15,1,LOW_SALES_WEEK,49.0,44,62,127,429,,graffiti,sealed graffiti,base grade,normal,0,0
9330,Sealed Graffiti | Shining Star (Tracer Yellow),b0c3d9,d2d2d2,0.58,0.58,1,LOW_SALES_MONTH,43.0,2,19,94,511,,graffiti,sealed graffiti,base grade,normal,0,0
9331,Sealed Graffiti | Shining Star (Violent Violet),b0c3d9,d2d2d2,0.26,0.24,1,LOW_SALES_MONTH,41.0,2,27,86,462,,graffiti,sealed graffiti,base grade,normal,0,0
9332,Sealed Graffiti | Shining Star (War Pig Pink),b0c3d9,d2d2d2,0.17,0.15,1,LOW_SALES_MONTH,70.0,3,32,83,330,,graffiti,sealed graffiti,base grade,normal,0,0
9333,Sealed Graffiti | Shining Star (Wire Blue),b0c3d9,d2d2d2,0.14,0.14,1,LOW_SALES_MONTH,85.0,2,16,83,378,,graffiti,sealed graffiti,base grade,normal,0,0
9334,Sealed Graffiti | Shooting Star Return,4b69ff,d2d2d2,0.35000000000000003,0.31,0,,93.0,10,92,488,2259,,graffiti,sealed graffiti,high grade,normal,0,0
9335,Sealed Graffiti | Silver Bullet (Battle Green),b0c3d9,d2d2d2,0.1,0.06,1,LOW_SALES_WEEK,62.0,14,38,130,514,,graffiti,sealed graffiti,base grade,normal,0,0
9336,Sealed Graffiti | Silver Bullet (Bazooka Pink),b0c3d9,d2d2d2,0.1,0.1,1,LOW_SALES_MONTH,76.0,6,33,96,427,,graffiti,sealed graffiti,base grade,normal,0,0
9337,Sealed Graffiti | Silver Bullet (Blood Red),b0c3d9,d2d2d2,0.21,0.17,1,LOW_SALES_WEEK,44.0,3,26,98,429,,graffiti,sealed graffiti,base grade,normal,0,0
9338,Sealed Graffiti | Silver Bullet (Brick Red),b0c3d9,d2d2d2,0.11,0.09,1,LOW_SALES_WEEK,80.0,3,49,145,599,,graffiti,sealed graffiti,base grade,normal,0,0
9339,Sealed Graffiti | Silver Bullet (Cash Green),b0c3d9,d2d2d2,0.09,0.05,1,LOW_SALES_WEEK,127.0,5,34,120,508,,graffiti,sealed graffiti,base grade,normal,0,0
9340,Sealed Graffiti | Silver Bullet (Desert Amber),b0c3d9,d2d2d2,0.09,0.05,1,LOW_SALES_MONTH,123.0,3,29,119,596,,graffiti,sealed graffiti,base grade,normal,0,0
9341,Sealed Graffiti | Silver Bullet (Dust Brown),b0c3d9,d2d2d2,0.09,0.06,1,LOW_SALES_MONTH,105.0,1,27,101,667,,graffiti,sealed graffiti,base grade,normal,0,0
9342,Sealed Graffiti | Silver Bullet (Frog Green),b0c3d9,d2d2d2,0.09,0.06,1,LOW_SALES_WEEK,91.0,4,21,117,556,,graffiti,sealed graffiti,base grade,normal,0,0
9343,Sealed Graffiti | Silver Bullet (Jungle Green),b0c3d9,d2d2d2,0.09,0.05,1,LOW_SALES_WEEK,64.0,2,23,128,732,,graffiti,sealed graffiti,base grade,normal,0,0
9344,Sealed Graffiti | Silver Bullet (Monarch Blue),b0c3d9,d2d2d2,0.09,0.05,1,LOW_SALES_MONTH,120.0,2,25,102,552,,graffiti,sealed graffiti,base grade,normal,0,0
9345,Sealed Graffiti | Silver Bullet (Monster Purple),b0c3d9,d2d2d2,0.11,0.05,1,LOW_SALES_MONTH,95.0,3,23,114,582,,graffiti,sealed graffiti,base grade,normal,0,0
9346,Sealed Graffiti | Silver Bullet (Princess Pink),b0c3d9,d2d2d2,0.1,0.09,1,LOW_SALES_MONTH,63.0,3,26,93,410,,graffiti,sealed graffiti,base grade,normal,0,0
9347,Sealed Graffiti | Silver Bullet (Shark White),b0c3d9,d2d2d2,0.12,0.12,1,LOW_SALES_WEEK,30.0,7,33,147,574,,graffiti,sealed graffiti,base grade,normal,0,0
9348,Sealed Graffiti | Silver Bullet (SWAT Blue),b0c3d9,,0.1,0.08,1,LOW_SALES_WEEK,55.0,3,37,126,502,,graffiti,sealed graffiti,base grade,normal,0,0
9349,Sealed Graffiti | Silver Bullet (Tiger Orange),b0c3d9,,0.1,0.07,1,LOW_SALES_WEEK,89.0,19,57,133,536,,graffiti,sealed graffiti,base grade,normal,0,0
9350,Sealed Graffiti | Silver Bullet (Tracer Yellow),b0c3d9,d2d2d2,0.1,0.07,1,LOW_SALES_MONTH,86.0,8,27,99,522,,graffiti,sealed graffiti,base grade,normal,0,0
9351,Sealed Graffiti | Silver Bullet (Violent Violet),b0c3d9,d2d2d2,0.1,0.06,1,LOW_SALES_MONTH,91.0,6,15,110,463,,graffiti,sealed graffiti,base grade,normal,0,0
9352,Sealed Graffiti | Silver Bullet (War Pig Pink),b0c3d9,d2d2d2,0.1,0.05,1,LOW_SALES_WEEK,111.0,2,26,98,484,,graffiti,sealed graffiti,base grade,normal,0,0
9353,Sealed Graffiti | Silver Bullet (Wire Blue),b0c3d9,d2d2d2,0.09,0.08,1,LOW_SALES_WEEK,87.0,4,23,111,453,,graffiti,sealed graffiti,base grade,normal,0,0
9354,Sealed Graffiti | SK Gaming | Atlanta 2017,4b69ff,d2d2d2,0.8,0.8,1,LOW_SALES_WEEK,76.0,1,9,67,227,,graffiti,sealed graffiti,high grade,normal,0,0
9355,Sealed Graffiti | SK Gaming | Boston 2018,4b69ff,d2d2d2,1.26,0.9500000000000001,1,LOW_SALES_3PLUS_MONTHS,106.0,1,12,38,190,,graffiti,sealed graffiti,high grade,normal,0,0
9356,Sealed Graffiti | SK Gaming | Krakow 2017,4b69ff,d2d2d2,0.81,0.81,1,LOW_SALES_MONTH,95.0,1,19,102,367,,graffiti,sealed graffiti,high grade,normal,0,0
9357,Sealed Graffiti | Skull n' Crosshairs,4b69ff,d2d2d2,0.35000000000000003,0.34,0,,239.0,30,214,1183,5715,,graffiti,sealed graffiti,high grade,normal,0,0
9358,Sealed Graffiti | Smarmy (Battle Green),b0c3d9,d2d2d2,0.38,0.38,1,LOW_SALES_MONTH,63.0,1,19,99,367,,graffiti,sealed graffiti,base grade,normal,0,0
9359,Sealed Graffiti | Smarmy (Bazooka Pink),b0c3d9,d2d2d2,0.5,0.41000000000000003,1,LOW_SALES_MONTH,31.0,3,24,80,351,,graffiti,sealed graffiti,base grade,normal,0,0
9360,Sealed Graffiti | Smarmy (Blood Red),b0c3d9,d2d2d2,0.59,0.5,1,LOW_SALES_MONTH,41.0,3,27,87,360,,graffiti,sealed graffiti,base grade,normal,0,0
9361,Sealed Graffiti | Smarmy (Brick Red),b0c3d9,d2d2d2,0.47000000000000003,0.45,1,LOW_SALES_WEEK,37.0,1,31,104,403,,graffiti,sealed graffiti,base grade,normal,0,0
9362,Sealed Graffiti | Smarmy (Cash Green),b0c3d9,d2d2d2,0.42,0.27,1,LOW_SALES_MONTH,39.0,1,17,76,348,,graffiti,sealed graffiti,base grade,normal,0,0
9363,Sealed Graffiti | Smarmy (Desert Amber),b0c3d9,d2d2d2,0.37,0.30000000000000004,1,LOW_SALES_MONTH,46.0,5,27,85,422,,graffiti,sealed graffiti,base grade,normal,0,0
9364,Sealed Graffiti | Smarmy (Dust Brown),b0c3d9,,0.32,0.28,1,LOW_SALES_WEEK,49.0,5,41,130,376,,graffiti,sealed graffiti,base grade,normal,0,0
9365,Sealed Graffiti | Smarmy (Frog Green),b0c3d9,d2d2d2,0.36,0.30000000000000004,1,LOW_SALES_MONTH,87.0,3,22,101,370,,graffiti,sealed graffiti,base grade,normal,0,0
9366,Sealed Graffiti | Smarmy (Jungle Green),b0c3d9,d2d2d2,0.37,0.37,1,LOW_SALES_MONTH,61.0,2,32,90,365,,graffiti,sealed graffiti,base grade,normal,0,0
9367,Sealed Graffiti | Smarmy (Monarch Blue),b0c3d9,d2d2d2,0.4,0.4,1,LOW_SALES_WEEK,60.0,0,15,72,349,,graffiti,sealed graffiti,base grade,normal,0,0
9368,Sealed Graffiti | Smarmy (Monster Purple),b0c3d9,d2d2d2,0.58,0.58,1,LOW_SALES_MONTH,81.0,1,22,117,396,,graffiti,sealed graffiti,base grade,normal,0,0
9369,Sealed Graffiti | Smarmy (Princess Pink),b0c3d9,d2d2d2,0.38,0.35000000000000003,1,LOW_SALES_MONTH,35.0,0,19,108,349,,graffiti,sealed graffiti,base grade,normal,0,0
9370,Sealed Graffiti | Smarmy (Shark White),b0c3d9,d2d2d2,1.24,1.12,1,LOW_SALES_MONTH,46.0,3,19,129,621,,graffiti,sealed graffiti,base grade,normal,0,0
9371,Sealed Graffiti | Smarmy (SWAT Blue),b0c3d9,d2d2d2,0.5,0.49,1,LOW_SALES_MONTH,52.0,3,27,103,380,,graffiti,sealed graffiti,base grade,normal,0,0
9372,Sealed Graffiti | Smarmy (Tiger Orange),b0c3d9,d2d2d2,0.4,0.24,1,LOW_SALES_MONTH,47.0,5,16,93,374,,graffiti,sealed graffiti,base grade,normal,0,0
9373,Sealed Graffiti | Smarmy (Tracer Yellow),b0c3d9,d2d2d2,0.58,0.59,1,LOW_SALES_MONTH,96.0,3,26,72,322,,graffiti,sealed graffiti,base grade,normal,0,0
9374,Sealed Graffiti | Smarmy (Violent Violet),b0c3d9,d2d2d2,0.46,0.37,1,LOW_SALES_MONTH,85.0,3,21,87,353,,graffiti,sealed graffiti,base grade,normal,0,0
9375,Sealed Graffiti | Smarmy (War Pig Pink),b0c3d9,d2d2d2,0.53,0.54,1,LOW_SALES_WEEK,33.0,3,31,121,397,,graffiti,sealed graffiti,base grade,normal,0,0
9376,Sealed Graffiti | Smarmy (Wire Blue),b0c3d9,d2d2d2,0.4,0.30000000000000004,1,LOW_SALES_MONTH,56.0,2,17,80,331,,graffiti,sealed graffiti,base grade,normal,0,0
9377,Sealed Graffiti | Smirk (Battle Green),b0c3d9,d2d2d2,0.16,0.14,1,LOW_SALES_MONTH,131.0,3,19,98,390,,graffiti,sealed graffiti,base grade,normal,0,0
9378,Sealed Graffiti | Smirk (Bazooka Pink),b0c3d9,,0.36,0.34,1,LOW_SALES_MONTH,97.0,4,11,119,493,,graffiti,sealed graffiti,base grade,normal,0,0
9379,Sealed Graffiti | Smirk (Blood Red),b0c3d9,d2d2d2,0.23,0.18,1,LOW_SALES_MONTH,77.0,4,18,110,416,,graffiti,sealed graffiti,base grade,normal,0,0
9380,Sealed Graffiti | Smirk (Brick Red),b0c3d9,d2d2d2,0.15,0.11,1,LOW_SALES_MONTH,156.0,2,23,81,389,,graffiti,sealed graffiti,base grade,normal,0,0
9381,Sealed Graffiti | Smirk (Cash Green),b0c3d9,d2d2d2,0.17,0.09,1,LOW_SALES_MONTH,132.0,3,21,88,352,,graffiti,sealed graffiti,base grade,normal,0,0
9382,Sealed Graffiti | Smirk (Desert Amber),b0c3d9,d2d2d2,0.13,0.09,1,LOW_SALES_WEEK,108.0,1,40,103,383,,graffiti,sealed graffiti,base grade,normal,0,0
9383,Sealed Graffiti | Smirk (Dust Brown),b0c3d9,d2d2d2,0.13,0.14,1,LOW_SALES_MONTH,114.0,3,29,99,420,,graffiti,sealed graffiti,base grade,normal,0,0
9384,Sealed Graffiti | Smirk (Frog Green),b0c3d9,d2d2d2,0.14,0.14,1,LOW_SALES_MONTH,89.0,2,24,80,343,,graffiti,sealed graffiti,base grade,normal,0,0
9385,Sealed Graffiti | Smirk (Jungle Green),b0c3d9,d2d2d2,0.15,0.1,1,LOW_SALES_MONTH,106.0,3,25,83,359,,graffiti,sealed graffiti,base grade,normal,0,0
9386,Sealed Graffiti | Smirk (Monarch Blue),b0c3d9,d2d2d2,0.18,0.18,1,LOW_SALES_MONTH,40.0,4,22,103,420,,graffiti,sealed graffiti,base grade,normal,0,0
9387,Sealed Graffiti | Smirk (Monster Purple),b0c3d9,,0.19,0.13,1,LOW_SALES_MONTH,133.0,3,23,103,394,,graffiti,sealed graffiti,base grade,normal,0,0
9388,Sealed Graffiti | Smirk (Princess Pink),b0c3d9,d2d2d2,0.16,0.16,1,LOW_SALES_WEEK,104.0,9,33,168,489,,graffiti,sealed graffiti,base grade,normal,0,0
9389,Sealed Graffiti | Smirk (Shark White),b0c3d9,d2d2d2,0.25,0.19,1,LOW_SALES_MONTH,106.0,9,30,130,495,,graffiti,sealed graffiti,base grade,normal,0,0
9390,Sealed Graffiti | Smirk (SWAT Blue),b0c3d9,d2d2d2,0.18,0.18,1,LOW_SALES_WEEK,105.0,3,35,108,359,,graffiti,sealed graffiti,base grade,normal,0,0
9391,Sealed Graffiti | Smirk (Tiger Orange),b0c3d9,d2d2d2,0.16,0.14,1,LOW_SALES_MONTH,177.0,2,20,148,435,,graffiti,sealed graffiti,base grade,normal,0,0
9392,Sealed Graffiti | Smirk (Tracer Yellow),b0c3d9,,0.21,0.21,1,LOW_SALES_MONTH,99.0,3,24,95,335,,graffiti,sealed graffiti,base grade,normal,0,0
9393,Sealed Graffiti | Smirk (Violent Violet),b0c3d9,d2d2d2,0.17,0.19,1,LOW_SALES_MONTH,84.0,0,18,100,361,,graffiti,sealed graffiti,base grade,normal,0,0
9394,Sealed Graffiti | Smirk (War Pig Pink),b0c3d9,d2d2d2,0.16,0.11,1,LOW_SALES_WEEK,107.0,7,20,99,389,,graffiti,sealed graffiti,base grade,normal,0,0
9395,Sealed Graffiti | Smirk (Wire Blue),b0c3d9,d2d2d2,0.18,0.18,1,LOW_SALES_WEEK,84.0,1,30,103,389,,graffiti,sealed graffiti,base grade,normal,0,0
9396,Sealed Graffiti | Smooch (Battle Green),b0c3d9,d2d2d2,0.12,0.08,1,LOW_SALES_MONTH,53.0,4,34,99,446,,graffiti,sealed graffiti,base grade,normal,0,0
9397,Sealed Graffiti | Smooch (Bazooka Pink),b0c3d9,d2d2d2,0.07,0.09,1,LOW_SALES_WEEK,155.0,5,58,161,567,,graffiti,sealed graffiti,base grade,normal,0,0
9398,Sealed Graffiti | Smooch (Blood Red),b0c3d9,d2d2d2,0.13,0.16,1,LOW_SALES_WEEK,65.0,2,15,141,613,,graffiti,sealed graffiti,base grade,normal,0,0
9399,Sealed Graffiti | Smooch (Brick Red),b0c3d9,d2d2d2,0.1,0.09,1,LOW_SALES_WEEK,79.0,2,34,156,570,,graffiti,sealed graffiti,base grade,normal,0,0
9400,Sealed Graffiti | Smooch (Cash Green),b0c3d9,d2d2d2,0.11,0.08,1,LOW_SALES_WEEK,58.0,6,28,126,795,,graffiti,sealed graffiti,base grade,normal,0,0
9401,Sealed Graffiti | Smooch (Desert Amber),b0c3d9,d2d2d2,0.11,0.09,1,LOW_SALES_WEEK,87.0,7,40,120,483,,graffiti,sealed graffiti,base grade,normal,0,0
9402,Sealed Graffiti | Smooch (Dust Brown),b0c3d9,d2d2d2,0.09,0.04,1,LOW_SALES_MONTH,88.0,1,24,92,528,,graffiti,sealed graffiti,base grade,normal,0,0
9403,Sealed Graffiti | Smooch (Frog Green),b0c3d9,d2d2d2,0.09,0.09,1,LOW_SALES_WEEK,61.0,3,24,146,538,,graffiti,sealed graffiti,base grade,normal,0,0
9404,Sealed Graffiti | Smooch (Jungle Green),b0c3d9,d2d2d2,0.1,0.06,1,LOW_SALES_WEEK,78.0,5,18,105,481,,graffiti,sealed graffiti,base grade,normal,0,0
9405,Sealed Graffiti | Smooch (Monarch Blue),b0c3d9,d2d2d2,0.11,0.08,1,LOW_SALES_WEEK,53.0,5,22,119,554,,graffiti,sealed graffiti,base grade,normal,0,0
9406,Sealed Graffiti | Smooch (Monster Purple),b0c3d9,d2d2d2,0.1,0.06,1,LOW_SALES_WEEK,85.0,5,96,193,624,,graffiti,sealed graffiti,base grade,normal,0,0
9407,Sealed Graffiti | Smooch (Princess Pink),b0c3d9,d2d2d2,0.14,0.09,1,LOW_SALES_WEEK,123.0,9,30,145,525,,graffiti,sealed graffiti,base grade,normal,0,0
9408,Sealed Graffiti | Smooch (Shark White),b0c3d9,d2d2d2,0.11,0.1,1,LOW_SALES_MONTH,181.0,3,30,116,454,,graffiti,sealed graffiti,base grade,normal,0,0
9409,Sealed Graffiti | Smooch (SWAT Blue),b0c3d9,d2d2d2,0.1,0.1,1,LOW_SALES_WEEK,87.0,3,36,146,509,,graffiti,sealed graffiti,base grade,normal,0,0
