,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
18794,Sticker | neaLaN | Rio 2022,4b69ff,d2d2d2,0.03,0.03,0,,3678.0,41.0,131.0,524.0,3412.0,,sticker,rio 2022,high grade,normal,0,0
18795,Sticker | Necron,4b69ff,d2d2d2,0.29,0.23,0,,96.0,49.0,245.0,715.0,2808.0,,sticker,"warhammer 40,000 sticker capsule",high grade,normal,0,0
18796,Sticker | NEKiZ (Glitter) | Paris 2023,8847ff,d2d2d2,0.03,0.03,0,,9512.0,246.0,603.0,2106.0,11859.0,,sticker,paris 2023,remarkable,normal,0,0
18797,Sticker | NEKiZ (Gold) | Paris 2023,eb4b4b,d2d2d2,1.3,1.1,1,LOW_SALES_WEEK,59.0,12.0,66.0,164.0,630.0,,sticker,paris 2023,extraordinary,normal,0,0
18798,Sticker | NEKiZ (Holo) | Paris 2023,d32ce6,d2d2d2,0.36,0.24,0,,116.0,26.0,197.0,633.0,3356.0,,sticker,paris 2023,exotic,normal,0,0
18799,Sticker | NEKiZ | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,79620.0,1788.0,5668.0,13962.0,77944.0,,sticker,paris 2023,high grade,normal,0,0
18800,Sticker | Nelu the Bear,4b69ff,d2d2d2,1.24,0.9400000000000001,0,,47.0,28.0,192.0,438.0,1513.0,,sticker,,high grade,normal,0,0
18801,Sticker | Nemiga (Foil) | 2020 RMR,d32ce6,d2d2d2,0.7000000000000001,0.6900000000000001,0,,483.0,225.0,1763.0,2266.0,4393.0,,sticker,2020 rmr,exotic,normal,0,0
18802,Sticker | Nemiga (Gold) | 2020 RMR,eb4b4b,d2d2d2,4.72,4.6,0,,89.0,92.0,460.0,799.0,1287.0,,sticker,2020 rmr,extraordinary,normal,0,0
18803,Sticker | Nemiga (Holo) | 2020 RMR,8847ff,d2d2d2,0.23,0.23,0,,2149.0,874.0,8957.0,12638.0,32690.0,,sticker,2020 rmr,remarkable,normal,0,0
18804,Sticker | Nemiga | 2020 RMR,4b69ff,d2d2d2,0.06,0.04,0,,18126.0,13718.0,126599.0,138315.0,191480.0,,sticker,2020 rmr,high grade,normal,0,0
18805,Sticker | NEO (Foil) | Atlanta 2017,d32ce6,d2d2d2,27.99,23.66,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,0.0,0.0,3.0,,sticker,atlanta 2017,exotic,normal,0,0
18806,Sticker | NEO (Foil) | Berlin 2019,8847ff,d2d2d2,0.96,0.66,0,,79.0,24.0,143.0,328.0,1009.0,,sticker,berlin 2019,remarkable,normal,0,0
18807,Sticker | NEO (Foil) | Boston 2018,8847ff,d2d2d2,5.5600000000000005,4.54,1,LOW_SALES_3PLUS_MONTHS,20.0,0.0,5.0,15.0,39.0,,sticker,boston 2018,remarkable,normal,0,0
18808,Sticker | NEO (Foil) | Cluj-Napoca 2015,d32ce6,d2d2d2,26.27,21.36,1,LOW_SALES_3PLUS_MONTHS,8.0,1.0,1.0,3.0,30.0,,sticker,cluj-napoca 2015,exotic,normal,0,0
18809,Sticker | NEO (Foil) | Cologne 2015,d32ce6,d2d2d2,14.98,11.76,1,LOW_SALES_3PLUS_MONTHS,11.0,1.0,2.0,11.0,41.0,,sticker,cologne 2015,exotic,normal,0,0
18810,Sticker | NEO (Foil) | Cologne 2016,,d2d2d2,43.89,16.3,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,1.0,6.0,21.0,,,,,,0,0
18811,Sticker | NEO (Foil) | Krakow 2017,8847ff,d2d2d2,28.46,29.13,1,LOW_SALES_3PLUS_MONTHS,21.0,0.0,1.0,7.0,29.0,,sticker,krakow 2017,remarkable,normal,0,0
18812,Sticker | NEO (Foil) | London 2018,8847ff,d2d2d2,6.44,6.25,1,LOW_SALES_3PLUS_MONTHS,13.0,2.0,3.0,7.0,24.0,,sticker,london 2018,remarkable,normal,0,0
18813,Sticker | NEO (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,18.88,17.71,1,LOW_SALES_3PLUS_MONTHS,9.0,0.0,0.0,3.0,16.0,,sticker,mlg columbus 2016,exotic,normal,0,0
18814,Sticker | NEO (Gold) | Berlin 2019,eb4b4b,d2d2d2,15.19,11.66,1,LOW_SALES_3PLUS_MONTHS,17.0,5.0,6.0,26.0,73.0,,sticker,berlin 2019,extraordinary,normal,0,0
18815,Sticker | NEO (Gold) | Boston 2018,eb4b4b,d2d2d2,828.96,278.78,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,1.0,,sticker,boston 2018,extraordinary,normal,0,0
18816,Sticker | NEO (Gold) | Krakow 2017,eb4b4b,d2d2d2,775.99,500.01,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,0.0,,,,,,0,0
18817,Sticker | NEO (Gold) | London 2018,eb4b4b,d2d2d2,746.05,246.7,1,NO_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,0.0,,sticker,london 2018,extraordinary,normal,0,0
18818,Sticker | NEO | Atlanta 2017,4b69ff,d2d2d2,2.18,2.11,1,LOW_SALES_3PLUS_MONTHS,20.0,6.0,13.0,29.0,109.0,,sticker,atlanta 2017,high grade,normal,0,0
18819,Sticker | NEO | Berlin 2019,4b69ff,d2d2d2,0.13,0.15,0,,1037.0,520.0,1042.0,1552.0,5441.0,,sticker,berlin 2019,high grade,normal,0,0
18820,Sticker | NEO | Boston 2018,4b69ff,d2d2d2,3.51,3.03,1,LOW_SALES_3PLUS_MONTHS,20.0,9.0,25.0,49.0,154.0,,sticker,boston 2018,high grade,normal,0,0
18821,Sticker | NEO | Cluj-Napoca 2015,4b69ff,d2d2d2,3.24,3.41,1,LOW_SALES_3PLUS_MONTHS,32.0,10.0,16.0,46.0,104.0,,sticker,cluj-napoca 2015,high grade,normal,0,0
18822,Sticker | NEO | Cologne 2015,4b69ff,d2d2d2,3.11,3.11,1,LOW_SALES_MONTH,22.0,15.0,25.0,53.0,170.0,,sticker,cologne 2015,high grade,normal,0,0
18823,Sticker | NEO | Cologne 2016,4b69ff,d2d2d2,5.46,1.01,1,LOW_SALES_3PLUS_MONTHS,10.0,4.0,6.0,13.0,37.0,,sticker,cologne 2016,high grade,normal,0,0
18824,Sticker | NEO | Krakow 2017,4b69ff,d2d2d2,2.48,2.52,1,LOW_SALES_MONTH,38.0,6.0,21.0,77.0,246.0,,sticker,krakow 2017,high grade,normal,0,0
18825,Sticker | NEO | London 2018,4b69ff,d2d2d2,3.24,3.23,1,LOW_SALES_3PLUS_MONTHS,6.0,22.0,50.0,64.0,127.0,,sticker,london 2018,high grade,normal,0,0
18826,Sticker | NEO | MLG Columbus 2016,4b69ff,d2d2d2,2.47,2.48,1,LOW_SALES_3PLUS_MONTHS,15.0,3.0,7.0,14.0,50.0,,sticker,mlg columbus 2016,high grade,normal,0,0
18827,Sticker | NEOFRAG (Glitter) | Paris 2023,8847ff,d2d2d2,0.03,0.03,0,,6875.0,160.0,771.0,3191.0,15336.0,,sticker,paris 2023,remarkable,normal,0,0
18828,Sticker | NEOFRAG (Glitter) | Rio 2022,8847ff,d2d2d2,0.07,0.05,1,LOW_SALES_WEEK,397.0,10.0,42.0,172.0,753.0,,sticker,rio 2022,remarkable,normal,0,0
18829,Sticker | NEOFRAG (Gold) | Paris 2023,eb4b4b,d2d2d2,1.22,1.15,1,LOW_SALES_WEEK,57.0,5.0,32.0,134.0,762.0,,sticker,paris 2023,extraordinary,normal,0,0
18830,Sticker | NEOFRAG (Gold) | Rio 2022,eb4b4b,d2d2d2,3.3,2.88,1,LOW_SALES_3PLUS_MONTHS,24.0,2.0,5.0,38.0,62.0,,sticker,rio 2022,extraordinary,normal,0,0
18831,Sticker | NEOFRAG (Holo) | Paris 2023,d32ce6,d2d2d2,0.30000000000000004,0.28,0,,173.0,37.0,276.0,985.0,4815.0,,sticker,paris 2023,exotic,normal,0,0
18832,Sticker | NEOFRAG (Holo) | Rio 2022,d32ce6,d2d2d2,0.55,0.63,1,LOW_SALES_3PLUS_MONTHS,35.0,0.0,10.0,31.0,147.0,,sticker,rio 2022,exotic,normal,0,0
18833,Sticker | NEOFRAG | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,71256.0,2044.0,4614.0,15233.0,75394.0,,sticker,paris 2023,high grade,normal,0,0
18834,Sticker | NEOFRAG | Rio 2022,4b69ff,d2d2d2,0.03,0.03,0,,2028.0,72.0,209.0,676.0,3067.0,,sticker,rio 2022,high grade,normal,0,0
18835,Sticker | Neon Opal Strafe (Holo),8847ff,d2d2d2,12.94,12.88,1,LOW_SALES_WEEK,49.0,2.0,43.0,131.0,438.0,,sticker,riptide surf shop sticker collection,remarkable,normal,0,0
18836,Sticker | NertZ (Glitter) | Paris 2023,8847ff,d2d2d2,0.04,0.03,0,,6275.0,314.0,973.0,2954.0,14029.0,,sticker,paris 2023,remarkable,normal,0,0
18837,Sticker | NertZ (Gold) | Paris 2023,eb4b4b,d2d2d2,2.2,2.0,1,LOW_SALES_MONTH,34.0,9.0,40.0,96.0,616.0,,container,paris 2023,extraordinary,normal,0,0
18838,Sticker | NertZ (Holo) | Paris 2023,d32ce6,d2d2d2,0.4,0.4,0,,132.0,36.0,293.0,952.0,3861.0,,sticker,paris 2023,exotic,normal,0,0
18839,Sticker | NertZ | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,97750.0,1684.0,7158.0,19437.0,94564.0,,sticker,paris 2023,high grade,normal,0,0
18840,Sticker | Nest Egg,4b69ff,d2d2d2,0.2,0.19,0,,146.0,22.0,138.0,307.0,1008.0,,sticker,chicken capsule,high grade,normal,0,0
18841,Sticker | Nest Egg (Holo),8847ff,d2d2d2,1.17,1.12,1,LOW_SALES_MONTH,20.0,10.0,34.0,96.0,424.0,,sticker,chicken capsule,remarkable,normal,0,0
18842,Sticker | New Sheriff (Foil),d32ce6,d2d2d2,16.23,16.24,1,LOW_SALES_MONTH,24.0,2.0,25.0,81.0,245.0,,sticker,community sticker capsule 1,exotic,normal,0,0
18843,Sticker | nex (Foil) | Boston 2018,8847ff,d2d2d2,9.2,9.1,1,LOW_SALES_3PLUS_MONTHS,9.0,4.0,8.0,11.0,18.0,,sticker,boston 2018,remarkable,normal,0,0
18844,Sticker | nex (Foil) | Cluj-Napoca 2015,d32ce6,d2d2d2,39.99,27.2,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,1.0,16.0,,sticker,cluj-napoca 2015,exotic,normal,0,0
18845,Sticker | nex (Foil) | Cologne 2015,d32ce6,d2d2d2,10.77,8.5,1,LOW_SALES_3PLUS_MONTHS,14.0,1.0,2.0,4.0,25.0,,sticker,cologne 2015,exotic,normal,0,0
18846,Sticker | nex (Foil) | Cologne 2016,,d2d2d2,23.88,24.56,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,0.0,0.0,2.0,,,,,,0,0
18847,Sticker | nex (Foil) | Krakow 2017,8847ff,d2d2d2,22.47,23.6,1,LOW_SALES_3PLUS_MONTHS,22.0,0.0,0.0,2.0,18.0,,sticker,krakow 2017,remarkable,normal,0,0
18848,Sticker | nex (Foil) | London 2018,8847ff,d2d2d2,11.33,8.15,1,LOW_SALES_3PLUS_MONTHS,26.0,0.0,1.0,6.0,39.0,,,,,,0,0
18849,Sticker | nex (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,9.15,7.98,1,LOW_SALES_3PLUS_MONTHS,16.0,0.0,2.0,4.0,11.0,,sticker,mlg columbus 2016,exotic,normal,0,0
18850,Sticker | nex (Gold) | Boston 2018,,d2d2d2,345.0,150.0,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,,,,,,0,0
18851,Sticker | nex (Gold) | Krakow 2017,eb4b4b,d2d2d2,1363.38,1199.99,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,,sticker,krakow 2017,extraordinary,normal,0,0
18852,Sticker | nex (Gold) | London 2018,,d2d2d2,371.83,51.74,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,,,,,,0,0
18853,Sticker | nex | Boston 2018,4b69ff,d2d2d2,8.63,10.77,1,LOW_SALES_3PLUS_MONTHS,16.0,1.0,35.0,39.0,140.0,,sticker,boston 2018,high grade,normal,0,0
18854,Sticker | nex | Cluj-Napoca 2015,4b69ff,d2d2d2,5.5600000000000005,5.54,1,LOW_SALES_3PLUS_MONTHS,10.0,3.0,14.0,17.0,33.0,,sticker,cluj-napoca 2015,high grade,normal,0,0
18855,Sticker | nex | Cologne 2015,4b69ff,d2d2d2,3.88,3.83,1,LOW_SALES_3PLUS_MONTHS,13.0,2.0,8.0,24.0,76.0,,sticker,cologne 2015,high grade,normal,0,0
18856,Sticker | nex | Cologne 2016,4b69ff,d2d2d2,3.33,3.34,1,LOW_SALES_3PLUS_MONTHS,16.0,2.0,3.0,6.0,18.0,,sticker,cologne 2016,high grade,normal,0,0
18857,Sticker | nex | Krakow 2017,4b69ff,d2d2d2,1.63,1.53,1,LOW_SALES_MONTH,31.0,16.0,27.0,50.0,210.0,,sticker,krakow 2017,high grade,normal,0,0
18858,Sticker | nex | London 2018,4b69ff,d2d2d2,4.44,4.53,1,LOW_SALES_3PLUS_MONTHS,12.0,2.0,31.0,43.0,113.0,,sticker,london 2018,high grade,normal,0,0
18859,Sticker | nex | MLG Columbus 2016,4b69ff,d2d2d2,2.19,2.17,1,LOW_SALES_3PLUS_MONTHS,19.0,0.0,1.0,5.0,31.0,,sticker,mlg columbus 2016,high grade,normal,0,0
18860,Sticker | nexa (Foil) | Berlin 2019,8847ff,d2d2d2,0.6000000000000001,0.61,1,LOW_SALES_MONTH,113.0,4.0,25.0,70.0,310.0,,sticker,berlin 2019,remarkable,normal,0,0
18861,Sticker | nexa (Glitter) | Rio 2022,8847ff,d2d2d2,1.0,1.04,0,,114.0,39.0,327.0,468.0,1131.0,,sticker,rio 2022,remarkable,normal,0,0
18862,Sticker | nexa (Gold) | Berlin 2019,eb4b4b,d2d2d2,15.61,8.74,1,LOW_SALES_3PLUS_MONTHS,11.0,0.0,1.0,4.0,7.0,,sticker,berlin 2019,extraordinary,normal,0,0
18863,Sticker | nexa (Gold) | Rio 2022,eb4b4b,d2d2d2,41.37,46.92,1,LOW_SALES_3PLUS_MONTHS,7.0,2.0,7.0,11.0,34.0,,sticker,rio 2022,extraordinary,normal,0,0
18864,Sticker | nexa (Gold) | Stockholm 2021,eb4b4b,d2d2d2,5.26,5.72,1,LOW_SALES_3PLUS_MONTHS,28.0,2.0,21.0,33.0,72.0,,sticker,stockholm 2021,extraordinary,normal,0,0
18865,Sticker | nexa (Holo) | Rio 2022,d32ce6,d2d2d2,4.22,4.09,1,LOW_SALES_WEEK,42.0,6.0,45.0,99.0,435.0,,sticker,rio 2022,exotic,normal,0,0
18866,Sticker | nexa (Holo) | Stockholm 2021,8847ff,d2d2d2,0.85,0.85,0,,162.0,56.0,114.0,327.0,1284.0,,sticker,stockholm 2021,remarkable,normal,0,0
18867,Sticker | nexa | Berlin 2019,4b69ff,d2d2d2,0.1,0.09,0,,363.0,34.0,145.0,266.0,661.0,,sticker,berlin 2019,high grade,normal,0,0
18868,Sticker | nexa | Rio 2022,4b69ff,d2d2d2,0.42,0.43,0,,602.0,1027.0,3357.0,4260.0,8283.0,,sticker,rio 2022,high grade,normal,0,0
18869,Sticker | nexa | Stockholm 2021,4b69ff,d2d2d2,0.03,0.03,0,,5291.0,174.0,485.0,1310.0,5988.0,,sticker,stockholm 2021,high grade,normal,0,0
18870,Sticker | Nezha,4b69ff,d2d2d2,0.24,0.19,0,,95.0,59.0,328.0,886.0,3884.0,,sticker,perfect world sticker capsule 2,high grade,normal,0,0
18871,Sticker | ngiN (Foil) | Boston 2018,8847ff,d2d2d2,15.96,8.46,1,LOW_SALES_3PLUS_MONTHS,8.0,5.0,11.0,11.0,15.0,,sticker,boston 2018,remarkable,normal,0,0
18872,Sticker | ngiN (Foil) | London 2018,8847ff,d2d2d2,5.01,4.1,1,LOW_SALES_3PLUS_MONTHS,39.0,0.0,1.0,4.0,20.0,,sticker,london 2018,remarkable,normal,0,0
18873,Sticker | ngiN (Gold) | Boston 2018,eb4b4b,d2d2d2,355.67,198.58,1,NO_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,0.0,,,,,,0,0
18874,Sticker | ngiN (Gold) | London 2018,eb4b4b,d2d2d2,150.33,152.27,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,1.0,,sticker,london 2018,extraordinary,normal,0,0
18875,Sticker | ngiN | Boston 2018,4b69ff,d2d2d2,4.16,4.13,1,LOW_SALES_3PLUS_MONTHS,4.0,12.0,46.0,53.0,96.0,,sticker,boston 2018,high grade,normal,0,0
18876,Sticker | ngiN | London 2018,4b69ff,d2d2d2,0.49,0.48,1,LOW_SALES_3PLUS_MONTHS,27.0,6.0,14.0,33.0,122.0,,sticker,london 2018,high grade,normal,0,0
18877,Sticker | Nice Clutch (Holo),8847ff,d2d2d2,1.0,0.97,0,,89.0,55.0,260.0,748.0,3304.0,,sticker,2021 community sticker capsule,remarkable,normal,0,0
18878,Sticker | Nice Shot,4b69ff,d2d2d2,3.02,2.77,0,,77.0,45.0,272.0,605.0,1910.0,,sticker,sticker capsule 2,high grade,normal,0,0
18879,Sticker | nicoodoz (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.05,0.03,0,,529.0,18.0,141.0,551.0,2077.0,,sticker,antwerp 2022,remarkable,normal,0,0
18880,Sticker | nicoodoz (Glitter) | Paris 2023,8847ff,d2d2d2,0.03,0.03,0,,2603.0,48.0,312.0,1341.0,7350.0,,sticker,paris 2023,remarkable,normal,0,0
18881,Sticker | nicoodoz (Glitter) | Rio 2022,8847ff,d2d2d2,0.07,0.04,1,LOW_SALES_WEEK,143.0,9.0,39.0,202.0,725.0,,sticker,rio 2022,remarkable,normal,0,0
18882,Sticker | nicoodoz (Gold) | Antwerp 2022,eb4b4b,d2d2d2,3.6,3.51,1,LOW_SALES_3PLUS_MONTHS,18.0,1.0,14.0,34.0,74.0,,sticker,antwerp 2022,extraordinary,normal,0,0
18883,Sticker | nicoodoz (Gold) | Paris 2023,eb4b4b,d2d2d2,1.87,2.19,1,LOW_SALES_MONTH,33.0,3.0,34.0,115.0,417.0,,sticker,paris 2023,extraordinary,normal,0,0
18884,Sticker | nicoodoz (Gold) | Rio 2022,,d2d2d2,8.64,9.04,1,LOW_SALES_3PLUS_MONTHS,18.0,0.0,4.0,42.0,79.0,,,,,,0,0
18885,Sticker | nicoodoz (Holo) | Antwerp 2022,d32ce6,d2d2d2,1.6800000000000002,1.67,0,,47.0,1.0,74.0,217.0,396.0,,sticker,antwerp 2022,exotic,normal,0,0
18886,Sticker | nicoodoz (Holo) | Paris 2023,d32ce6,d2d2d2,0.75,0.61,0,,87.0,17.0,134.0,411.0,2265.0,,sticker,paris 2023,exotic,normal,0,0
18887,Sticker | nicoodoz (Holo) | Rio 2022,d32ce6,d2d2d2,0.53,0.53,1,LOW_SALES_3PLUS_MONTHS,88.0,1.0,9.0,23.0,93.0,,sticker,rio 2022,exotic,normal,0,0
18888,Sticker | nicoodoz | Antwerp 2022,4b69ff,d2d2d2,0.03,0.03,0,,9519.0,129.0,460.0,2598.0,9400.0,,sticker,antwerp 2022,high grade,normal,0,0
18889,Sticker | nicoodoz | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,48546.0,389.0,1938.0,6620.0,33046.0,,sticker,paris 2023,high grade,normal,0,0
18890,Sticker | nicoodoz | Rio 2022,4b69ff,d2d2d2,0.03,0.03,0,,2226.0,58.0,185.0,871.0,3068.0,,sticker,rio 2022,high grade,normal,0,0
18891,Sticker | Nifty (Foil) | Boston 2018,8847ff,d2d2d2,9.72,8.68,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,6.0,11.0,35.0,,sticker,boston 2018,remarkable,normal,0,0
18892,Sticker | Nifty (Foil) | London 2018,8847ff,d2d2d2,4.64,3.22,1,LOW_SALES_3PLUS_MONTHS,10.0,3.0,16.0,23.0,53.0,,sticker,london 2018,remarkable,normal,0,0
18893,Sticker | Nifty (Gold) | Boston 2018,,d2d2d2,371.83,62.86,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,,,,,,0,0
18894,Sticker | Nifty (Gold) | London 2018,eb4b4b,d2d2d2,172.44,48.96,1,NO_SALES_3PLUS_MONTHS,5.0,0.0,0.0,0.0,0.0,,sticker,london 2018,extraordinary,normal,0,0
18895,Sticker | Nifty | Boston 2018,4b69ff,d2d2d2,1.88,1.58,1,LOW_SALES_3PLUS_MONTHS,21.0,1.0,7.0,31.0,72.0,,sticker,boston 2018,high grade,normal,0,0
18896,Sticker | Nifty | London 2018,4b69ff,d2d2d2,1.06,1.06,0,,32.0,60.0,138.0,168.0,300.0,,sticker,london 2018,high grade,normal,0,0
18897,Sticker | niko  | London 2018,4b69ff,d2d2d2,11.0,11.86,1,LOW_SALES_3PLUS_MONTHS,14.0,2.0,37.0,50.0,87.0,,,,,,0,0
18898,Sticker | niko  | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,46318.0,963.0,6970.0,17282.0,76697.0,,sticker,paris 2023,high grade,normal,0,0
18899,Sticker | niko (Foil)  | London 2018,8847ff,d2d2d2,50.0,26.45,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,1.0,7.0,,sticker,london 2018,remarkable,normal,0,0
18900,Sticker | NiKo (Foil) | Atlanta 2017,d32ce6,d2d2d2,548.68,173.75,1,NO_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,0.0,,sticker,atlanta 2017,exotic,normal,0,0
18901,Sticker | NiKo (Foil) | Berlin 2019,8847ff,d2d2d2,3.0,2.99,0,,135.0,12.0,73.0,168.0,429.0,,sticker,berlin 2019,remarkable,normal,0,0
18902,Sticker | NiKo (Foil) | Boston 2018,8847ff,d2d2d2,49.58,40.25,1,LOW_SALES_3PLUS_MONTHS,18.0,0.0,2.0,6.0,24.0,,sticker,boston 2018,remarkable,normal,0,0
18903,Sticker | NiKo (Foil) | Cluj-Napoca 2015,d32ce6,d2d2d2,445.0,111.29,1,LOW_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,1.0,,sticker,cluj-napoca 2015,exotic,normal,0,0
18904,Sticker | NiKo (Foil) | Cologne 2016,d32ce6,d2d2d2,215.56,216.09,1,NO_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,2.0,,,,,,0,0
18905,Sticker | NiKo (Foil) | Katowice 2019,8847ff,d2d2d2,13.31,11.22,1,LOW_SALES_3PLUS_MONTHS,68.0,1.0,6.0,19.0,102.0,,sticker,katowice 2019,remarkable,normal,0,0
18906,Sticker | NiKo (Foil) | Krakow 2017,8847ff,d2d2d2,96.75,71.98,1,LOW_SALES_3PLUS_MONTHS,12.0,0.0,1.0,4.0,14.0,,sticker,krakow 2017,remarkable,normal,0,0
18907,Sticker | NiKo (Foil) | London 2018,8847ff,d2d2d2,24.99,25.68,1,LOW_SALES_3PLUS_MONTHS,53.0,0.0,1.0,6.0,24.0,,sticker,london 2018,remarkable,normal,0,0
18908,Sticker | NiKo (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,92.0,75.79,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,1.0,1.0,7.0,,sticker,mlg columbus 2016,exotic,normal,0,0
18909,Sticker | niko (Glitter)  | Paris 2023,8847ff,d2d2d2,0.05,0.05,0,,1050.0,250.0,1092.0,3919.0,18259.0,,sticker,paris 2023,remarkable,normal,0,0
18910,Sticker | NiKo (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.92,0.87,0,,142.0,27.0,169.0,438.0,1528.0,,sticker,antwerp 2022,remarkable,normal,0,0
18911,Sticker | NiKo (Glitter) | Paris 2023,8847ff,d2d2d2,0.43,0.4,0,,575.0,148.0,757.0,2596.0,12909.0,,sticker,paris 2023,remarkable,normal,0,0
18912,Sticker | niko (Gold)  | London 2018,eb4b4b,d2d2d2,1939.99,423.01,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,,sticker,london 2018,extraordinary,normal,0,0
18913,Sticker | niko (Gold)  | Paris 2023,eb4b4b,d2d2d2,4.71,4.44,1,LOW_SALES_WEEK,37.0,7.0,43.0,154.0,666.0,,sticker,paris 2023,extraordinary,normal,0,0
18914,Sticker | NiKo (Gold) | Antwerp 2022,eb4b4b,d2d2d2,47.9,37.21,1,LOW_SALES_3PLUS_MONTHS,16.0,1.0,5.0,13.0,50.0,,sticker,antwerp 2022,extraordinary,normal,0,0
18915,Sticker | NiKo (Gold) | Berlin 2019,eb4b4b,d2d2d2,48.6,42.24,1,LOW_SALES_3PLUS_MONTHS,16.0,0.0,3.0,4.0,13.0,,sticker,berlin 2019,extraordinary,normal,0,0
18916,Sticker | NiKo (Gold) | Boston 2018,,d2d2d2,471.1,1233.51,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,,,,,,0,0
18917,Sticker | NiKo (Gold) | Katowice 2019,eb4b4b,d2d2d2,164.96,117.82,1,LOW_SALES_3PLUS_MONTHS,5.0,1.0,1.0,2.0,5.0,,sticker,katowice 2019,extraordinary,normal,0,0
18918,Sticker | NiKo (Gold) | Krakow 2017,eb4b4b,d2d2d2,378.09,1125.0,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,1.0,1.0,,sticker,krakow 2017,extraordinary,normal,0,0
18919,Sticker | NiKo (Gold) | London 2018,eb4b4b,d2d2d2,925.64,300.95,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,1.0,3.0,,sticker,london 2018,extraordinary,normal,0,0
18920,Sticker | NiKo (Gold) | Paris 2023,eb4b4b,d2d2d2,38.42,33.06,1,LOW_SALES_MONTH,33.0,8.0,31.0,110.0,455.0,,sticker,paris 2023,extraordinary,normal,0,0
18921,Sticker | NiKo (Gold) | Stockholm 2021,eb4b4b,d2d2d2,69.05,66.64,1,LOW_SALES_3PLUS_MONTHS,16.0,1.0,2.0,12.0,41.0,,sticker,stockholm 2021,extraordinary,normal,0,0
18922,Sticker | niko (Holo)  | Paris 2023,d32ce6,d2d2d2,0.7000000000000001,0.74,0,,140.0,38.0,188.0,530.0,2860.0,,sticker,paris 2023,exotic,normal,0,0
18923,Sticker | NiKo (Holo) | Antwerp 2022,d32ce6,d2d2d2,10.77,10.25,1,LOW_SALES_MONTH,56.0,3.0,21.0,60.0,253.0,,sticker,antwerp 2022,exotic,normal,0,0
18924,Sticker | NiKo (Holo) | Paris 2023,d32ce6,d2d2d2,6.21,5.48,0,,103.0,25.0,136.0,457.0,2472.0,,sticker,paris 2023,exotic,normal,0,0
18925,Sticker | NiKo (Holo) | Stockholm 2021,8847ff,d2d2d2,7.43,7.4,1,LOW_SALES_WEEK,113.0,15.0,48.0,182.0,709.0,,sticker,stockholm 2021,remarkable,normal,0,0
18926,Sticker | NiKo | Antwerp 2022,4b69ff,d2d2d2,0.13,0.13,0,,1918.0,441.0,2725.0,5004.0,13679.0,,sticker,antwerp 2022,high grade,normal,0,0
18927,Sticker | NiKo | Atlanta 2017,4b69ff,d2d2d2,26.23,17.59,1,LOW_SALES_3PLUS_MONTHS,12.0,0.0,1.0,1.0,7.0,,sticker,atlanta 2017,high grade,normal,0,0
18928,Sticker | NiKo | Berlin 2019,4b69ff,d2d2d2,0.98,0.93,0,,94.0,89.0,290.0,614.0,2121.0,,sticker,berlin 2019,high grade,normal,0,0
