,markethashname,color,bordercolor,pricelatest,pricelatestsell,unstable,unstablereason,offervolume,sold24h,sold7d,sold30d,sold90d,wear,itemgroup,itemtype,rarity,quality,isstattrack,isstar
15881,Sticker | CacaNito (Gold) | Copenhagen 2024,,d2d2d2,5.34,5.0,1,LOW_SALES_3PLUS_MONTHS,10.0,4.0,11.0,11.0,11.0,,,,,,0,0
15882,Sticker | CacaNito (Holo) | Copenhagen 2024,,d2d2d2,1.74,1.75,1,LOW_SALES_3PLUS_MONTHS,21.0,8.0,52.0,52.0,52.0,,,,,,0,0
15883,Sticker | CacaNito | Copenhagen 2024,,d2d2d2,0.04,0.03,0,,62.0,96.0,727.0,727.0,727.0,,,,,,0,0
15884,Sticker | cadiaN (Foil) | London 2018,8847ff,d2d2d2,32.57,31.59,1,LOW_SALES_3PLUS_MONTHS,13.0,0.0,6.0,16.0,70.0,,sticker,london 2018,remarkable,normal,0,0
15885,Sticker | cadiaN (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.12,0.1,0,,105.0,16.0,124.0,684.0,2107.0,,sticker,antwerp 2022,remarkable,normal,0,0
15886,Sticker | cadiaN (Glitter) | Paris 2023,8847ff,d2d2d2,0.09,0.08,0,,967.0,34.0,382.0,2074.0,6982.0,,sticker,paris 2023,remarkable,normal,0,0
15887,Sticker | cadiaN (Glitter) | Rio 2022,8847ff,d2d2d2,0.16,0.13,0,,137.0,15.0,87.0,363.0,1126.0,,sticker,rio 2022,remarkable,normal,0,0
15888,Sticker | cadiaN (Gold) | Antwerp 2022,eb4b4b,d2d2d2,11.61,11.4,1,LOW_SALES_3PLUS_MONTHS,20.0,0.0,6.0,18.0,65.0,,sticker,antwerp 2022,extraordinary,normal,0,0
15889,Sticker | cadiaN (Gold) | London 2018,eb4b4b,d2d2d2,416.0,224.15,1,NO_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,0.0,,,,,,0,0
15890,Sticker | cadiaN (Gold) | Paris 2023,eb4b4b,d2d2d2,14.51,14.17,1,LOW_SALES_MONTH,26.0,2.0,16.0,62.0,227.0,,sticker,paris 2023,extraordinary,normal,0,0
15891,Sticker | cadiaN (Gold) | Rio 2022,eb4b4b,d2d2d2,15.2,11.79,1,LOW_SALES_3PLUS_MONTHS,9.0,0.0,3.0,9.0,42.0,,sticker,rio 2022,extraordinary,normal,0,0
15892,Sticker | cadiaN (Gold) | Stockholm 2021,eb4b4b,d2d2d2,28.66,24.12,1,LOW_SALES_3PLUS_MONTHS,12.0,0.0,4.0,10.0,36.0,,sticker,stockholm 2021,extraordinary,normal,0,0
15893,Sticker | cadiaN (Holo) | Antwerp 2022,d32ce6,d2d2d2,2.3,2.31,1,LOW_SALES_MONTH,93.0,0.0,18.0,107.0,405.0,,sticker,antwerp 2022,exotic,normal,0,0
15894,Sticker | cadiaN (Holo) | Paris 2023,d32ce6,d2d2d2,3.74,3.71,0,,108.0,14.0,97.0,419.0,1339.0,,sticker,paris 2023,exotic,normal,0,0
15895,Sticker | cadiaN (Holo) | Rio 2022,d32ce6,d2d2d2,1.78,1.6600000000000001,1,LOW_SALES_MONTH,79.0,0.0,10.0,106.0,263.0,,sticker,rio 2022,exotic,normal,0,0
15896,Sticker | cadiaN (Holo) | Stockholm 2021,8847ff,d2d2d2,1.3,1.25,0,,171.0,5.0,96.0,449.0,1364.0,,sticker,stockholm 2021,remarkable,normal,0,0
15897,Sticker | cadiaN | Antwerp 2022,4b69ff,d2d2d2,0.03,0.03,0,,2356.0,39.0,994.0,3789.0,10177.0,,sticker,antwerp 2022,high grade,normal,0,0
15898,Sticker | cadiaN | London 2018,4b69ff,d2d2d2,3.41,3.46,1,LOW_SALES_MONTH,31.0,1.0,15.0,77.0,243.0,,sticker,london 2018,high grade,normal,0,0
15899,Sticker | cadiaN | Paris 2023,4b69ff,d2d2d2,0.03,0.03,0,,6495.0,165.0,3136.0,14132.0,34286.0,,sticker,paris 2023,high grade,normal,0,0
15900,Sticker | cadiaN | Rio 2022,4b69ff,d2d2d2,0.04,0.03,0,,1563.0,84.0,423.0,2140.0,6347.0,,sticker,rio 2022,high grade,normal,0,0
15901,Sticker | cadiaN | Stockholm 2021,4b69ff,d2d2d2,0.06,0.03,0,,460.0,64.0,595.0,3260.0,8838.0,,sticker,stockholm 2021,high grade,normal,0,0
15902,Sticker | cajunb (Foil) | Atlanta 2017,d32ce6,d2d2d2,153.69,56.39,1,NO_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,6.0,,sticker,atlanta 2017,exotic,normal,0,0
15903,Sticker | cajunb (Foil) | Boston 2018,,d2d2d2,9.09,6.63,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,1.0,8.0,16.0,,,,,,0,0
15904,Sticker | cajunb (Foil) | Cluj-Napoca 2015,d32ce6,d2d2d2,7.45,7.45,1,LOW_SALES_3PLUS_MONTHS,11.0,1.0,1.0,5.0,12.0,,sticker,cluj-napoca 2015,exotic,normal,0,0
15905,Sticker | cajunb (Foil) | Cologne 2015,d32ce6,d2d2d2,6.98,5.18,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,1.0,7.0,31.0,,sticker,cologne 2015,exotic,normal,0,0
15906,Sticker | cajunb (Foil) | Cologne 2016,d32ce6,d2d2d2,21.82,24.51,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,0.0,3.0,,sticker,cologne 2016,exotic,normal,0,0
15907,Sticker | cajunb (Foil) | Krakow 2017,8847ff,d2d2d2,20.73,20.12,1,LOW_SALES_3PLUS_MONTHS,23.0,0.0,1.0,6.0,10.0,,sticker,krakow 2017,remarkable,normal,0,0
15908,Sticker | cajunb (Foil) | London 2018,8847ff,d2d2d2,4.69,4.41,1,LOW_SALES_3PLUS_MONTHS,28.0,1.0,2.0,7.0,16.0,,sticker,london 2018,remarkable,normal,0,0
15909,Sticker | cajunb (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,11.59,8.31,1,LOW_SALES_3PLUS_MONTHS,9.0,0.0,0.0,10.0,16.0,,sticker,mlg columbus 2016,exotic,normal,0,0
15910,Sticker | cajunb (Gold) | Boston 2018,,d2d2d2,90.1,224.37,1,LOW_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,,,,,,0,0
15911,Sticker | cajunb (Gold) | Krakow 2017,,d2d2d2,592.84,629.08,1,NO_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,0.0,,,,,,0,0
15912,Sticker | cajunb (Gold) | London 2018,eb4b4b,d2d2d2,108.85,74.07,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,0.0,,sticker,london 2018,extraordinary,normal,0,0
15913,Sticker | cajunb | Atlanta 2017,,d2d2d2,7.5,7.9,1,LOW_SALES_3PLUS_MONTHS,13.0,0.0,0.0,10.0,43.0,,,,,,0,0
15914,Sticker | cajunb | Boston 2018,4b69ff,d2d2d2,1.56,1.47,1,LOW_SALES_3PLUS_MONTHS,20.0,3.0,11.0,54.0,122.0,,sticker,boston 2018,high grade,normal,0,0
15915,Sticker | cajunb | Cluj-Napoca 2015,4b69ff,d2d2d2,3.51,3.68,1,LOW_SALES_3PLUS_MONTHS,31.0,0.0,3.0,30.0,68.0,,sticker,cluj-napoca 2015,high grade,normal,0,0
15916,Sticker | cajunb | Cologne 2015,4b69ff,d2d2d2,3.11,2.5,1,LOW_SALES_3PLUS_MONTHS,23.0,0.0,5.0,67.0,150.0,,sticker,cologne 2015,high grade,normal,0,0
15917,Sticker | cajunb | Cologne 2016,4b69ff,d2d2d2,5.9,5.01,1,LOW_SALES_3PLUS_MONTHS,12.0,0.0,0.0,6.0,26.0,,sticker,cologne 2016,high grade,normal,0,0
15918,Sticker | cajunb | Krakow 2017,4b69ff,d2d2d2,2.02,1.81,1,LOW_SALES_3PLUS_MONTHS,46.0,0.0,19.0,62.0,149.0,,sticker,krakow 2017,high grade,normal,0,0
15919,Sticker | cajunb | London 2018,4b69ff,d2d2d2,0.55,0.55,1,LOW_SALES_WEEK,72.0,2.0,24.0,113.0,304.0,,sticker,london 2018,high grade,normal,0,0
15920,Sticker | cajunb | MLG Columbus 2016,4b69ff,d2d2d2,2.2,2.19,1,LOW_SALES_3PLUS_MONTHS,37.0,1.0,5.0,41.0,93.0,,sticker,mlg columbus 2016,high grade,normal,0,0
15921,Sticker | Call Your Flashes,4b69ff,d2d2d2,0.18,0.15,0,,830.0,222.0,1360.0,7811.0,22154.0,,sticker,10 year birthday sticker capsule,high grade,normal,0,0
15922,Sticker | Calyx (Foil) | Boston 2018,8847ff,d2d2d2,8.3,5.4,1,LOW_SALES_3PLUS_MONTHS,14.0,0.0,0.0,8.0,11.0,,sticker,boston 2018,remarkable,normal,0,0
15923,Sticker | Calyx (Foil) | London 2018,8847ff,d2d2d2,5.0,4.82,1,LOW_SALES_3PLUS_MONTHS,28.0,0.0,8.0,13.0,40.0,,sticker,london 2018,remarkable,normal,0,0
15924,Sticker | Calyx (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.07,0.07,0,,718.0,24.0,142.0,568.0,1487.0,,sticker,antwerp 2022,remarkable,normal,0,0
15925,Sticker | Calyx (Glitter) | Copenhagen 2024,,d2d2d2,0.58,0.55,0,,32.0,29.0,202.0,202.0,202.0,,,,,,0,0
15926,Sticker | Calyx (Gold) | Antwerp 2022,eb4b4b,d2d2d2,3.16,3.59,1,LOW_SALES_3PLUS_MONTHS,26.0,2.0,12.0,39.0,125.0,,sticker,antwerp 2022,extraordinary,normal,0,0
15927,Sticker | Calyx (Gold) | Boston 2018,,d2d2d2,440.0,170.0,1,NO_SALES_3PLUS_MONTHS,3.0,0.0,0.0,0.0,0.0,,,,,,0,0
15928,Sticker | Calyx (Gold) | Copenhagen 2024,,d2d2d2,12.44,11.3,1,LOW_SALES_3PLUS_MONTHS,3.0,8.0,10.0,10.0,10.0,,,,,,0,0
15929,Sticker | Calyx (Gold) | London 2018,eb4b4b,d2d2d2,230.25,138.76,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,1.0,1.0,1.0,,sticker,london 2018,extraordinary,normal,0,0
15930,Sticker | Calyx (Holo) | Antwerp 2022,d32ce6,d2d2d2,0.96,0.9400000000000001,1,LOW_SALES_WEEK,52.0,2.0,27.0,136.0,412.0,,sticker,antwerp 2022,exotic,normal,0,0
15931,Sticker | Calyx (Holo) | Copenhagen 2024,,d2d2d2,0.0,0.0,1,NO_REAL_MARKET_PRICE,,,,,,,,,,,0,0
15932,Sticker | Calyx | Antwerp 2022,4b69ff,d2d2d2,0.03,0.03,0,,10375.0,26.0,361.0,1714.0,5347.0,,sticker,antwerp 2022,high grade,normal,0,0
15933,Sticker | Calyx | Boston 2018,4b69ff,d2d2d2,1.42,1.42,1,LOW_SALES_3PLUS_MONTHS,25.0,0.0,5.0,24.0,58.0,,sticker,boston 2018,high grade,normal,0,0
15934,Sticker | Calyx | Copenhagen 2024,4b69ff,d2d2d2,0.12,0.1,0,,59.0,111.0,910.0,910.0,910.0,,sticker,copenhagen 2024,high grade,normal,0,0
15935,Sticker | Calyx | London 2018,4b69ff,d2d2d2,1.0,0.67,1,LOW_SALES_MONTH,44.0,1.0,9.0,58.0,193.0,,sticker,london 2018,high grade,normal,0,0
15936,Sticker | Camper,4b69ff,d2d2d2,0.25,0.25,0,,123.0,25.0,121.0,571.0,1562.0,,sticker,community capsule 2018,high grade,normal,0,0
15937,Sticker | Camper (Foil),d32ce6,d2d2d2,2.6,2.6,1,LOW_SALES_MONTH,44.0,1.0,18.0,90.0,277.0,,,,,,0,0
15938,Sticker | Candy Buttery (Holo),8847ff,d2d2d2,5.21,5.12,1,LOW_SALES_MONTH,48.0,1.0,24.0,120.0,462.0,,sticker,riptide surf shop sticker collection,remarkable,normal,0,0
15939,Sticker | captainMo (Foil) | Boston 2018,8847ff,d2d2d2,276.36,84.21,1,NO_SALES_3PLUS_MONTHS,2.0,0.0,0.0,0.0,0.0,,sticker,boston 2018,remarkable,normal,0,0
15940,Sticker | captainMo (Foil) | London 2018,8847ff,d2d2d2,17.13,17.1,1,LOW_SALES_3PLUS_MONTHS,17.0,1.0,1.0,2.0,8.0,,sticker,london 2018,remarkable,normal,0,0
15941,Sticker | captainMo (Gold) | Boston 2018,,d2d2d2,414.52,498.51,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,,,,,,0,0
15942,Sticker | captainMo (Gold) | London 2018,eb4b4b,d2d2d2,921.09,368.0,1,NO_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,0.0,,sticker,london 2018,extraordinary,normal,0,0
15943,Sticker | captainMo | Boston 2018,4b69ff,d2d2d2,27.64,24.24,1,NO_SALES_3PLUS_MONTHS,7.0,0.0,0.0,0.0,1.0,,sticker,boston 2018,high grade,normal,0,0
15944,Sticker | captainMo | London 2018,4b69ff,d2d2d2,3.73,3.88,1,LOW_SALES_MONTH,26.0,0.0,8.0,41.0,201.0,,sticker,london 2018,high grade,normal,0,0
15945,Sticker | Cat Call,4b69ff,d2d2d2,1.0,1.0,1,LOW_SALES_WEEK,66.0,2.0,24.0,173.0,488.0,,sticker,,high grade,normal,0,0
15946,Sticker | Cbbl (Holo),8847ff,d2d2d2,1.26,1.27,0,,524.0,115.0,905.0,4681.0,14411.0,,sticker,10 year birthday sticker capsule,remarkable,normal,0,0
15947,Sticker | Cedar Creek (Holo),8847ff,d2d2d2,1.04,0.93,0,,415.0,401.0,3728.0,24096.0,48131.0,,sticker,ambush sticker capsule,remarkable,normal,0,0
15948,Sticker | Cerberus,4b69ff,d2d2d2,0.29,0.29,0,,196.0,17.0,144.0,639.0,1904.0,,sticker,sticker capsule,high grade,normal,0,0
15949,Sticker | CeRq (Foil) | Berlin 2019,8847ff,d2d2d2,0.8,0.59,1,LOW_SALES_MONTH,77.0,2.0,12.0,80.0,298.0,,sticker,berlin 2019,remarkable,normal,0,0
15950,Sticker | CeRq (Foil) | Katowice 2019,8847ff,d2d2d2,4.06,4.07,1,LOW_SALES_3PLUS_MONTHS,43.0,0.0,3.0,22.0,50.0,,sticker,katowice 2019,remarkable,normal,0,0
15951,Sticker | CeRq (Glitter) | Rio 2022,8847ff,d2d2d2,0.11,0.11,1,LOW_SALES_WEEK,202.0,6.0,51.0,778.0,1296.0,,sticker,rio 2022,remarkable,normal,0,0
15952,Sticker | CeRq (Gold) | Berlin 2019,eb4b4b,d2d2d2,15.89,21.68,1,LOW_SALES_3PLUS_MONTHS,13.0,0.0,0.0,6.0,15.0,,,,,,0,0
15953,Sticker | CeRq (Gold) | Katowice 2019,eb4b4b,d2d2d2,70.39,64.58,1,LOW_SALES_3PLUS_MONTHS,5.0,0.0,0.0,0.0,3.0,,sticker,katowice 2019,extraordinary,normal,0,0
15954,Sticker | CeRq (Gold) | Rio 2022,eb4b4b,d2d2d2,4.15,3.31,1,LOW_SALES_3PLUS_MONTHS,11.0,0.0,5.0,13.0,38.0,,sticker,rio 2022,extraordinary,normal,0,0
15955,Sticker | CeRq (Holo) | Rio 2022,,d2d2d2,0.63,0.6900000000000001,1,LOW_SALES_3PLUS_MONTHS,39.0,0.0,3.0,33.0,168.0,,,,,,0,0
15956,Sticker | CeRq | Berlin 2019,4b69ff,d2d2d2,0.30000000000000004,0.29,0,,231.0,19.0,214.0,972.0,2396.0,,sticker,berlin 2019,high grade,normal,0,0
15957,Sticker | CeRq | Katowice 2019,4b69ff,d2d2d2,0.71,0.7000000000000001,1,LOW_SALES_WEEK,57.0,10.0,46.0,255.0,683.0,,sticker,katowice 2019,high grade,normal,0,0
15958,Sticker | CeRq | Rio 2022,4b69ff,d2d2d2,0.03,0.03,0,,4136.0,249.0,572.0,1670.0,3355.0,,sticker,rio 2022,high grade,normal,0,0
15959,Sticker | Chabo,4b69ff,d2d2d2,0.54,0.54,0,,74.0,16.0,186.0,1401.0,4264.0,,sticker,enfu sticker capsule,high grade,normal,0,0
15960,Sticker | Chaos Marine (Foil),d32ce6,d2d2d2,3.69,4.08,1,LOW_SALES_WEEK,46.0,3.0,42.0,182.0,470.0,,sticker,"warhammer 40,000 sticker capsule",exotic,normal,0,0
15961,Sticker | chelo (Foil) | Berlin 2019,8847ff,d2d2d2,0.54,0.54,1,LOW_SALES_MONTH,93.0,3.0,24.0,73.0,192.0,,sticker,berlin 2019,remarkable,normal,0,0
15962,Sticker | chelo (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.05,0.03,0,,276.0,20.0,146.0,1115.0,3997.0,,sticker,antwerp 2022,remarkable,normal,0,0
15963,Sticker | chelo (Glitter) | Copenhagen 2024,8847ff,d2d2d2,0.23,0.17,0,,44.0,31.0,165.0,165.0,165.0,,sticker,copenhagen 2024,remarkable,normal,0,0
15964,Sticker | chelo (Glitter) | Rio 2022,8847ff,d2d2d2,0.12,0.07,1,LOW_SALES_WEEK,216.0,5.0,45.0,304.0,762.0,,sticker,rio 2022,remarkable,normal,0,0
15965,Sticker | chelo (Gold) | Antwerp 2022,eb4b4b,d2d2d2,3.31,2.5,1,LOW_SALES_3PLUS_MONTHS,29.0,3.0,22.0,64.0,160.0,,sticker,antwerp 2022,extraordinary,normal,0,0
15966,Sticker | chelo (Gold) | Berlin 2019,,d2d2d2,30.4,30.39,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,1.0,3.0,7.0,,,,,,0,0
15967,Sticker | chelo (Gold) | Copenhagen 2024,,d2d2d2,6.49,9.2,1,LOW_SALES_3PLUS_MONTHS,10.0,0.0,3.0,3.0,3.0,,,,,,0,0
15968,Sticker | chelo (Gold) | Rio 2022,,d2d2d2,4.34,4.35,1,LOW_SALES_3PLUS_MONTHS,16.0,0.0,6.0,20.0,49.0,,,,,,0,0
15969,Sticker | chelo (Holo) | Antwerp 2022,d32ce6,d2d2d2,0.46,0.44,1,LOW_SALES_WEEK,129.0,4.0,27.0,120.0,497.0,,sticker,antwerp 2022,exotic,normal,0,0
15970,Sticker | chelo (Holo) | Copenhagen 2024,,d2d2d2,3.58,3.66,1,LOW_SALES_3PLUS_MONTHS,16.0,5.0,55.0,55.0,55.0,,,,,,0,0
15971,Sticker | chelo (Holo) | Rio 2022,d32ce6,d2d2d2,1.35,1.65,1,LOW_SALES_3PLUS_MONTHS,26.0,0.0,1.0,50.0,158.0,,sticker,rio 2022,exotic,normal,0,0
15972,Sticker | chelo | Antwerp 2022,4b69ff,d2d2d2,0.03,0.03,0,,22683.0,51.0,651.0,2637.0,11804.0,,sticker,antwerp 2022,high grade,normal,0,0
15973,Sticker | chelo | Berlin 2019,4b69ff,d2d2d2,0.08,0.08,1,LOW_SALES_WEEK,210.0,13.0,60.0,319.0,825.0,,sticker,berlin 2019,high grade,normal,0,0
15974,Sticker | chelo | Copenhagen 2024,4b69ff,d2d2d2,0.05,0.03,0,,81.0,104.0,784.0,784.0,784.0,,sticker,copenhagen 2024,high grade,normal,0,0
15975,Sticker | chelo | Rio 2022,4b69ff,d2d2d2,0.14,0.12,0,,208.0,37.0,264.0,2364.0,3873.0,,sticker,rio 2022,high grade,normal,0,0
15976,Sticker | Cheongsam,4b69ff,d2d2d2,0.98,0.96,0,,88.0,23.0,236.0,1387.0,4565.0,,sticker,perfect world sticker capsule 1,high grade,normal,0,0
15977,Sticker | Cheongsam (Holo),8847ff,d2d2d2,1.16,1.16,0,,347.0,81.0,506.0,2568.0,9125.0,,sticker,perfect world sticker capsule 1,remarkable,normal,0,0
15978,Sticker | Chi Bomb,4b69ff,d2d2d2,1.08,1.08,0,,174.0,30.0,165.0,828.0,2728.0,,sticker,,high grade,normal,0,0
15979,Sticker | Chicken Lover,4b69ff,d2d2d2,0.30000000000000004,0.27,0,,156.0,20.0,120.0,683.0,2076.0,,sticker,sticker capsule 2,high grade,normal,0,0
15980,Sticker | Chicken of the Sky,4b69ff,d2d2d2,0.89,0.88,0,,142.0,34.0,343.0,2041.0,5249.0,,sticker,operation riptide sticker collection,high grade,normal,0,0
15981,Sticker | Chicken Strike,4b69ff,d2d2d2,1.07,1.06,1,LOW_SALES_3PLUS_MONTHS,48.0,2.0,13.0,55.0,158.0,,sticker,,high grade,normal,0,0
15982,Sticker | Chicken Whisperer,4b69ff,d2d2d2,0.04,0.03,0,,3060.0,117.0,1241.0,6963.0,17867.0,,sticker,10 year birthday sticker capsule,high grade,normal,0,0
15983,Sticker | Chief,4b69ff,d2d2d2,0.09,0.07,0,,963.0,116.0,1059.0,6717.0,15176.0,,sticker,halo capsule,high grade,normal,0,0
15984,Sticker | Chief (Foil),d32ce6,d2d2d2,1.18,1.16,0,,145.0,39.0,246.0,1436.0,3248.0,,sticker,halo capsule,exotic,normal,0,0
15985,Sticker | Chief (Holo),8847ff,d2d2d2,0.4,0.4,0,,252.0,79.0,473.0,3021.0,6757.0,,sticker,halo capsule,remarkable,normal,0,0
15986,Sticker | Choose Wisely,4b69ff,d2d2d2,0.08,0.07,0,,1290.0,151.0,1567.0,8968.0,25545.0,,sticker,10 year birthday sticker capsule,high grade,normal,0,0
15987,Sticker | chopper (Foil) | Boston 2018,8847ff,d2d2d2,8.51,8.39,1,LOW_SALES_3PLUS_MONTHS,12.0,0.0,1.0,14.0,37.0,,,,,,0,0
15988,Sticker | chopper (Foil) | Katowice 2019,8847ff,d2d2d2,11.42,11.31,1,LOW_SALES_3PLUS_MONTHS,16.0,3.0,7.0,27.0,65.0,,sticker,katowice 2019,remarkable,normal,0,0
15989,Sticker | chopper (Foil) | Krakow 2017,8847ff,d2d2d2,53.89,60.08,1,LOW_SALES_3PLUS_MONTHS,19.0,0.0,1.0,6.0,27.0,,sticker,krakow 2017,remarkable,normal,0,0
15990,Sticker | chopper (Foil) | London 2018,8847ff,d2d2d2,19.15,18.76,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,2.0,8.0,24.0,,,,,,0,0
15991,Sticker | chopper (Glitter) | Antwerp 2022,8847ff,d2d2d2,0.1,0.08,0,,389.0,52.0,162.0,708.0,2951.0,,sticker,antwerp 2022,remarkable,normal,0,0
15992,Sticker | chopper (Glitter) | Copenhagen 2024,8847ff,d2d2d2,0.18,0.17,0,,98.0,250.0,2208.0,2208.0,2208.0,,sticker,copenhagen 2024,remarkable,normal,0,0
15993,Sticker | chopper (Glitter) | Rio 2022,8847ff,d2d2d2,0.07,0.04,0,,334.0,3.0,69.0,421.0,1254.0,,sticker,rio 2022,remarkable,normal,0,0
15994,Sticker | chopper (Gold) | Antwerp 2022,eb4b4b,d2d2d2,5.84,5.95,1,LOW_SALES_3PLUS_MONTHS,11.0,1.0,11.0,28.0,95.0,,sticker,antwerp 2022,extraordinary,normal,0,0
15995,Sticker | chopper (Gold) | Boston 2018,,d2d2d2,588.87,205.88,1,LOW_SALES_3PLUS_MONTHS,2.0,0.0,0.0,1.0,2.0,,,,,,0,0
15996,Sticker | chopper (Gold) | Copenhagen 2024,,d2d2d2,11.35,11.35,0,,25.0,19.0,149.0,149.0,149.0,,,,,,0,0
15997,Sticker | chopper (Gold) | Katowice 2019,eb4b4b,d2d2d2,134.41,54.32,1,LOW_SALES_3PLUS_MONTHS,4.0,0.0,0.0,0.0,4.0,,sticker,katowice 2019,extraordinary,normal,0,0
15998,Sticker | chopper (Gold) | Krakow 2017,,d2d2d2,501.0,912.23,1,NO_SALES_3PLUS_MONTHS,,0.0,0.0,0.0,0.0,,,,,,0,0
15999,Sticker | chopper (Gold) | London 2018,eb4b4b,d2d2d2,1048.76,322.26,1,LOW_SALES_3PLUS_MONTHS,1.0,0.0,0.0,0.0,2.0,,sticker,london 2018,extraordinary,normal,0,0
16000,Sticker | chopper (Gold) | Rio 2022,eb4b4b,d2d2d2,4.02,3.42,1,LOW_SALES_3PLUS_MONTHS,16.0,1.0,7.0,28.0,87.0,,sticker,rio 2022,extraordinary,normal,0,0
16001,Sticker | chopper (Holo) | Antwerp 2022,d32ce6,d2d2d2,1.47,1.31,1,LOW_SALES_WEEK,38.0,6.0,33.0,148.0,441.0,,sticker,antwerp 2022,exotic,normal,0,0
16002,Sticker | chopper (Holo) | Copenhagen 2024,,d2d2d2,2.11,2.09,0,,75.0,85.0,756.0,756.0,756.0,,,,,,0,0
16003,Sticker | chopper (Holo) | Rio 2022,d32ce6,d2d2d2,0.58,0.48,1,LOW_SALES_MONTH,61.0,0.0,11.0,74.0,172.0,,sticker,rio 2022,exotic,normal,0,0
16004,Sticker | chopper | Antwerp 2022,4b69ff,d2d2d2,0.03,0.03,0,,5478.0,111.0,425.0,3430.0,9663.0,,sticker,antwerp 2022,high grade,normal,0,0
16005,Sticker | chopper | Boston 2018,4b69ff,d2d2d2,1.26,1.25,1,LOW_SALES_MONTH,36.0,1.0,9.0,67.0,218.0,,sticker,boston 2018,high grade,normal,0,0
16006,Sticker | chopper | Copenhagen 2024,4b69ff,d2d2d2,0.04,0.03,0,,921.0,913.0,7712.0,7712.0,7712.0,,sticker,copenhagen 2024,high grade,normal,0,0
16007,Sticker | chopper | Katowice 2019,4b69ff,d2d2d2,1.08,0.9500000000000001,1,LOW_SALES_MONTH,32.0,1.0,19.0,123.0,377.0,,sticker,katowice 2019,high grade,normal,0,0
16008,Sticker | chopper | Krakow 2017,4b69ff,d2d2d2,3.13,3.1,1,LOW_SALES_MONTH,36.0,2.0,11.0,37.0,136.0,,sticker,krakow 2017,high grade,normal,0,0
16009,Sticker | chopper | London 2018,4b69ff,d2d2d2,1.53,1.09,1,LOW_SALES_3PLUS_MONTHS,24.0,2.0,6.0,38.0,115.0,,sticker,london 2018,high grade,normal,0,0
16010,Sticker | chopper | Rio 2022,4b69ff,d2d2d2,0.03,0.03,0,,4177.0,28.0,467.0,1782.0,6436.0,,sticker,rio 2022,high grade,normal,0,0
16011,Sticker | chrisJ (Foil) | Atlanta 2017,,d2d2d2,33.55,25.93,1,LOW_SALES_3PLUS_MONTHS,6.0,0.0,0.0,3.0,4.0,,,,,,0,0
16012,Sticker | chrisJ (Foil) | Berlin 2019,8847ff,d2d2d2,0.86,0.87,1,LOW_SALES_MONTH,80.0,1.0,11.0,84.0,252.0,,sticker,berlin 2019,remarkable,normal,0,0
16013,Sticker | chrisJ (Foil) | Boston 2018,8847ff,d2d2d2,5.32,4.9,1,LOW_SALES_3PLUS_MONTHS,17.0,1.0,2.0,23.0,72.0,,sticker,boston 2018,remarkable,normal,0,0
16014,Sticker | chrisJ (Foil) | Cluj-Napoca 2015,,d2d2d2,35.99,35.0,1,LOW_SALES_3PLUS_MONTHS,7.0,0.0,0.0,0.0,3.0,,,,,,0,0
16015,Sticker | chrisJ (Foil) | Cologne 2015,d32ce6,d2d2d2,16.93,19.0,1,LOW_SALES_3PLUS_MONTHS,15.0,0.0,0.0,1.0,9.0,,sticker,cologne 2015,exotic,normal,0,0
16016,Sticker | chrisJ (Foil) | Cologne 2016,,d2d2d2,68.26,25.0,1,LOW_SALES_3PLUS_MONTHS,8.0,0.0,0.0,1.0,4.0,,,,,,0,0
16017,Sticker | chrisJ (Foil) | Krakow 2017,8847ff,d2d2d2,24.5,17.05,1,LOW_SALES_3PLUS_MONTHS,11.0,0.0,1.0,5.0,25.0,,sticker,krakow 2017,remarkable,normal,0,0
16018,Sticker | chrisJ (Foil) | London 2018,8847ff,d2d2d2,3.13,2.45,1,LOW_SALES_3PLUS_MONTHS,19.0,0.0,3.0,23.0,79.0,,sticker,london 2018,remarkable,normal,0,0
16019,Sticker | chrisJ (Foil) | MLG Columbus 2016,d32ce6,d2d2d2,12.16,8.47,1,LOW_SALES_3PLUS_MONTHS,9.0,0.0,2.0,2.0,10.0,,sticker,mlg columbus 2016,exotic,normal,0,0
16020,Sticker | chrisJ (Gold) | Berlin 2019,eb4b4b,d2d2d2,20.25,12.28,1,LOW_SALES_3PLUS_MONTHS,13.0,2.0,3.0,6.0,11.0,,,,,,0,0
